booking_code,customer_id,ticket_source_name,created_date,trip_date,from_to,comp_id,bus_rating,vehicle_type,seat_type,quantity,total_fare,customer_type
M4V05,WAlX42YCSEaS5RYxKRNA, iOS,7/27/2020,7/29/2020,Kon Tum - Hồ Chí Minh,U72/mCNqSpHobzhJv9RZBRSme+FjBwJeItuktFyuUCw,4,normal,Sleeper,1,224000,Old Customer
5N1PO,wAng8lrZwwYQqRvXRM6Q, iOS,8/7/2020,8/8/2020,Hồ Chí Minh - Đắk Lắk,VQskpo8A72uzGQSXOP04omN3AHsYV5orHuSrObloJV8,4.5,limousine,Sleeper,1,304000,Old Customer
7R7CP,wAng8lrZwwYQqRvXRM6Q, iOS,8/7/2020,8/10/2020,Đắk Lắk - Hồ Chí Minh,VQskpo8A72uzGQSXOP04omN3AHsYV5orHuSrObloJV8,4.5,limousine,Sleeper,1,456000,Old Customer
ATL67,wAng8lrZwwYQqRvXRM6Q, iOS,7/16/2020,7/17/2020,Đắk Lắk - Hồ Chí Minh,VQskpo8A72uzGQSXOP04omN3AHsYV5orHuSrObloJV8,4.5,limousine,Sleeper,1,456000,Old Customer
VSWF7,wAng8lrZwwYQqRvXRM6Q, iOS,7/3/2020,7/5/2020,Khánh Hòa - Đắk Lắk,sMl47n5Iz6hVbnM4DVMf898jGZUjAgimQTRXcmiuvxE,4.4,normal,Seater,1,88000,Old Customer
DITB2,wapP/WbKHH7XSFPID/ow, Android,8/11/2020,8/11/2020,Quảng Ngãi - Hồ Chí Minh,dAo9AwXExdJm+qjz3UyS+cXHuge1exZpPT7ThfrFumw,3.1,normal,Sleeper,3,720000,Old Customer
8G31V,wArbwVfBLiIThUCUWE6Q, iOS,7/22/2020,7/22/2020,Bà Rịa-Vũng Tàu - Hồ Chí Minh,mFOyH9ZIA8iO7FSwJens0ur33J71+elnVtxY1S9CUQk,3.5,limousine,Seater,1,192000,Old Customer
SC575,warSCGEXDchNj/sFhjGg, iOS,7/3/2020,7/5/2020,Bà Rịa-Vũng Tàu - Hồ Chí Minh,lsflCU0tfkL7xAt53u1glgiDeVVPMwsRNQEojVnmVV4,3.5,normal,Seater,4,352000,New Customer
2AO9R,wazrxEF8FW7PPU0i2VDQ, iOS,7/25/2020,7/25/2020,Hồ Chí Minh - Đắk Lắk,VQskpo8A72uzGQSXOP04omN3AHsYV5orHuSrObloJV8,4.5,limousine,Sleeper,1,304000,Old Customer
43LBG,wazrxEF8FW7PPU0i2VDQ, iOS,7/23/2020,7/25/2020,Đắk Lắk - Hồ Chí Minh,VQskpo8A72uzGQSXOP04omN3AHsYV5orHuSrObloJV8,4.5,limousine,Sleeper,1,304000,New Customer
Y8ND5,wBAeBvO3Uw8mMmo5Jy/g, iOS,7/17/2020,7/18/2020,Hồ Chí Minh - Khánh Hòa,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Sleeper,2,560000,New Customer
6KC23,wbd0hejkCap5SfXMtIow, Android,7/9/2020,7/10/2020,Hồ Chí Minh - Bình Thuận,rkqWzYEd1pb4lTmjugZyqfSjyqDVyPQ5bmF7WTJa8kM,4.2,limousine,Seater,1,360000,New Customer
TTD72,wBuoZBuly4TagQn7cI6A, iOS,8/21/2020,8/21/2020,Hồ Chí Minh - Bình Thuận,ZNDdklXZ9heMhXqaslijfMjcAbbS/VEli9GIYriP7CQ,4.2,normal,Sleeper,1,120000,New Customer
5RG9R,wByAkxo3yEUISnagmg+Q, Android,7/14/2020,7/15/2020,Hải Phòng - Hà Nội,HzeMkrKlOA3bIoNa4t7zcouqsc9WDAziKuANbin0Joc,4.6,limousine,Seater,1,120000,New Customer
1RK2A,Wc3vAlN9hQOuG82WJHig, iOS,8/19/2020,8/21/2020,Lâm Đồng - Khánh Hòa,BNCDvQ/8mdxe7kQdxxInP/2NcQN3RdyskhIcaIch5Vs,3.8,limousine,Seater,1,202800,Old Customer
HE4M4,Wc3vAlN9hQOuG82WJHig, iOS,8/17/2020,8/18/2020,Khánh Hòa - Lâm Đồng,0EMFMA6vikQTNUEnZHY5c/NkwOjy2F8woFfKbFL1W7A,4.2,limousine,Seater,1,216000,Old Customer
736XL,WcgSeZZi20JP2DF0/I1g, iOS,8/24/2020,9/7/2020,Hồ Chí Minh - Phú Yên,V7Ipdka4VoHqb5omjZp8jOlT2X7xwlRs4wqq68R5SaQ,3.7,normal,Sleeper,1,240000,New Customer
8Y325,wCng0/4KEE/u2keejH4g, iOS,7/9/2020,7/9/2020,Bình Thuận - Lâm Đồng,w6WyQM9WSbjx0gJToO4gBBcTSbRPCFGs5NNr4TmP4m8,3.5,normal,Sleeper,2,336000,Old Customer
76R3I,wCnVjvleOZuUazie0Mow, iOS,8/15/2020,8/17/2020,Nghệ An - Hà Nội,G29Krp2D4RNoD3mBRPI76T1M+EN4CaHcAVNRxWXFSfA,4.4,limousine,Sleeper,1,240000,New Customer
LVKX9,wcPYOgosC8Y46Qtuiz/w, iOS,7/6/2020,7/6/2020,Khánh Hòa - Đà Nẵng,L0Z0ODguduRKvp4eEjMvYJeC7hf83LayxXXrSZCVty0,3.3,normal,Sleeper,2,672000,Old Customer
62BH1,WCuh/rWAFNklO3LzJ2ig, iOS,7/12/2020,7/12/2020,Ninh Thuận - Hồ Chí Minh,ArTcLcsVc9jq4IEWiBcE9KySLs0N+bUQGyqcF2cvYus,4.2,normal,Sleeper,2,256000,Old Customer
9898Z,Wd/tB1fU/6IwpmKs5/XA, iOS,7/26/2020,7/28/2020,Khánh Hòa - Hồ Chí Minh,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,normal,Sleeper,2,336000,Old Customer
C03PC,Wd/tB1fU/6IwpmKs5/XA, iOS,7/24/2020,7/25/2020,Hồ Chí Minh - Khánh Hòa,30dR03KsYbSO+A+wNXESZLvmAmMzwcnPxZT7b1bxioA,2.9,limousine,Sleeper,2,552000,New Customer
2MMWG,WdaS+VYLhveF5hZ/0byg, Android,7/3/2020,7/8/2020,Hồ Chí Minh - Khánh Hòa,P57UqyeJhRKYqWo206C6ygntgl5aZGmHzcRiRYUjEYs,4.4,limousine,Sleeper,1,336000,Old Customer
27W4P,WdjhT0ZhgOQl8FhjVOsQ, iOS,7/21/2020,7/22/2020,Hà Nội - Quảng Ninh,j/dw7ZtOv1m1os6BhXM9R4gUik7WjzMBXnuJURni5XM,4.7,normal,Seater,1,240000,New Customer
QNWI4,wdJqbHc37wJiacYOgWyQ, iOS,8/19/2020,8/21/2020,Hồ Chí Minh - Bình Thuận,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,112000,Old Customer
445U2,wdJqbHc37wJiacYOgWyQ, iOS,8/16/2020,8/16/2020,Bình Thuận - Hồ Chí Minh,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,168000,Old Customer
KHCF8,wdJqbHc37wJiacYOgWyQ, iOS,7/26/2020,7/26/2020,Bình Thuận - Hồ Chí Minh,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,168000,Old Customer
3X2FU,wdJqbHc37wJiacYOgWyQ, iOS,7/21/2020,7/23/2020,Hồ Chí Minh - Bình Thuận,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,112000,Old Customer
XOC64,wdJqbHc37wJiacYOgWyQ, iOS,7/6/2020,7/7/2020,Hồ Chí Minh - Bình Thuận,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,112000,Old Customer
0DZE5,wdJqbHc37wJiacYOgWyQ, iOS,7/4/2020,7/5/2020,Bình Thuận - Hồ Chí Minh,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,2,336000,Old Customer
5784E,wdJqbHc37wJiacYOgWyQ, iOS,7/2/2020,7/3/2020,Hồ Chí Minh - Bình Thuận,0CjrvlFTB0WtkbXzbICEsrAqoexAcrY5otb44hQzxGg,4.8,normal,Sleeper,1,112000,Old Customer
F4737,WdkZLiXox4apRlSW+FDA, iOS,8/20/2020,8/22/2020,Gia Lai - Bình Định,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,1,80000,Old Customer
8H1J3,WdkZLiXox4apRlSW+FDA, iOS,7/15/2020,7/19/2020,Gia Lai - Bình Định,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,1,120000,Old Customer
8H1J3,WdkZLiXox4apRlSW+FDA, iOS,7/15/2020,7/19/2020,Gia Lai - Bình Định,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,1,80000,Old Customer
0KE1B,WdkZLiXox4apRlSW+FDA, iOS,7/5/2020,7/6/2020,Bình Định - Gia Lai,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,2,144000,Old Customer
877N2,WdkZLiXox4apRlSW+FDA, iOS,7/1/2020,7/4/2020,Gia Lai - Bình Định,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,1,80000,Old Customer
877N2,WdkZLiXox4apRlSW+FDA, iOS,7/1/2020,7/4/2020,Gia Lai - Bình Định,HHeDrh6JYtUlPud1cOoZadgNvg9AhiPY+ODcHj/zo+c,5,normal,Seater,1,120000,Old Customer
EW05H,WDlhF4zHw2CtFAI1B87w, iOS,7/19/2020,7/19/2020,Ninh Thuận - Hồ Chí Minh,9SeGoClJ1vAQu3SjV2GhVxGmYTRnI3J6UMsE2MauVIU,4.5,normal,Sleeper,1,128000,Old Customer
JD3TJ,WeGatrARuL+lsJNf2uAA, Android,8/27/2020,8/28/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,Old Customer
0V5N8,WeGatrARuL+lsJNf2uAA, Android,8/23/2020,8/23/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
8Q1RV,WeGatrARuL+lsJNf2uAA, Android,8/20/2020,8/21/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
23QA2,WeGatrARuL+lsJNf2uAA, Android,8/16/2020,8/16/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
NM4M0,WeGatrARuL+lsJNf2uAA, Android,8/13/2020,8/14/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
0VIU5,WeGatrARuL+lsJNf2uAA, Android,8/10/2020,8/10/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
B6B0L,WeGatrARuL+lsJNf2uAA, Android,8/7/2020,8/7/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,Old Customer
GFBFX,WeGatrARuL+lsJNf2uAA, Android,8/3/2020,8/3/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,200000,Old Customer
9C1N0,WeGatrARuL+lsJNf2uAA, Android,7/30/2020,7/31/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,184000,Old Customer
CPKAV,WeGatrARuL+lsJNf2uAA, Android,7/22/2020,7/24/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,276000,Old Customer
F84L8,WeGatrARuL+lsJNf2uAA, Android,7/18/2020,7/19/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,276000,Old Customer
FWRB2,WeGatrARuL+lsJNf2uAA, Android,7/17/2020,7/17/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,276000,Old Customer
M7CZE,WeGatrARuL+lsJNf2uAA, Android,7/11/2020,7/11/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,288000,Old Customer
8ZOQA,WeGatrARuL+lsJNf2uAA, Android,7/10/2020,7/11/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,Old Customer
70FW4,WeGatrARuL+lsJNf2uAA, Android,7/5/2020,7/5/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,276000,Old Customer
B4J06,WeGatrARuL+lsJNf2uAA, Android,7/3/2020,7/3/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,184000,Old Customer
V598P,WEIR9BDR1WbYTUNGR5fA, iOS,7/9/2020,7/13/2020,Hà Nội - Lào Cai,B/krWmvwAMFG8zJgBEFEY4GQ2klwAPS8p7ap/Q9d3pw,4.3,limousine,Sleeper,1,520000,Old Customer
GU7GR,wEKzjMIycdouGqJwLGOQ, iOS,8/2/2020,8/2/2020,Hồ Chí Minh - Bình Thuận,ZNDdklXZ9heMhXqaslijfMjcAbbS/VEli9GIYriP7CQ,4.2,normal,Sleeper,1,144000,Old Customer
2F61A,wEKzjMIycdouGqJwLGOQ, iOS,8/1/2020,8/1/2020,Bình Thuận - Hồ Chí Minh,ZNDdklXZ9heMhXqaslijfMjcAbbS/VEli9GIYriP7CQ,4.2,normal,Sleeper,1,120000,New Customer
1SJ48,WEl6eRIUXi2Dfl1vcd/Q, Android,7/13/2020,7/13/2020,Khánh Hòa - Hồ Chí Minh,P57UqyeJhRKYqWo206C6ygntgl5aZGmHzcRiRYUjEYs,4.4,normal,Sleeper,1,264000,Old Customer
376CH,WEl6eRIUXi2Dfl1vcd/Q, Android,7/7/2020,7/8/2020,Hồ Chí Minh - Khánh Hòa,P57UqyeJhRKYqWo206C6ygntgl5aZGmHzcRiRYUjEYs,4.4,normal,Sleeper,1,264000,Old Customer
229NG,WEnky9tDNhq5gN+Ktj7w, iOS,7/12/2020,7/18/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,276000,Old Customer
1KWT3,wFMWS0U1FNWWWCHNrD/w, Android,7/26/2020,7/27/2020,Đà Nẵng - Khánh Hòa,EFEEX1zXjDnSp9aYF/1EonrBzI7uvTyNVKbE/Wf79U8,3,limousine,Sleeper,1,176000,New Customer
IQR21,wgDejJOD+dm7wOBh8L6w, iOS,7/28/2020,7/29/2020,Hà Nội - Quảng Ninh,+ndeXttQODFnrbzdv8+ocZDJvxeW6sGVn5OocI1BPnI,4,limousine,Seater,1,216000,Old Customer
010SM,wgDejJOD+dm7wOBh8L6w, iOS,7/11/2020,7/11/2020,Quảng Ninh - Hà Nội,j/dw7ZtOv1m1os6BhXM9R4gUik7WjzMBXnuJURni5XM,4.7,normal,Seater,1,160000,Old Customer
9CP8N,WGdvEpQIx2BUMseCCWlQ, Android,7/12/2020,7/13/2020,Lâm Đồng - Bình Dương,jNPO7+b/j9cYdfMaiHsSIeBAQVmZnNw1i865WHHVkZI,4,normal,Sleeper,1,200000,Old Customer
HM37H,wGL6sqZBFgfCyi/H8B7A, Android,8/18/2020,8/18/2020,Hồ Chí Minh - Ninh Thuận,ArTcLcsVc9jq4IEWiBcE9KySLs0N+bUQGyqcF2cvYus,4.2,normal,Sleeper,1,360000,Old Customer
DR7HM,wGL6sqZBFgfCyi/H8B7A, Android,8/9/2020,8/10/2020,Hồ Chí Minh - Ninh Thuận,ArTcLcsVc9jq4IEWiBcE9KySLs0N+bUQGyqcF2cvYus,4.2,normal,Sleeper,1,240000,Old Customer
IW7Y3,wGL6sqZBFgfCyi/H8B7A, Android,7/5/2020,7/5/2020,Hồ Chí Minh - Ninh Thuận,ArTcLcsVc9jq4IEWiBcE9KySLs0N+bUQGyqcF2cvYus,4.2,normal,Sleeper,1,192000,Old Customer
982M3,WGU/okRCs3MZg0KNiAqw, Android,8/22/2020,8/23/2020,Khánh Hòa - Hồ Chí Minh,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Sleeper,2,960000,New Customer
56UMV,Wgy47CXp9jUZvNS+NTTw, Android,8/17/2020,8/17/2020,Ninh Thuận - Hồ Chí Minh,15dx85jrzYJLfx8dXjBhROqzccBbYDyhgCgSh9X31as,4.7,normal,Sleeper,1,120000,Old Customer
9IV5W,wHBFSefUB5vuPnhJAD2A, iOS,7/3/2020,7/4/2020,Hà Nội - Hải Phòng,ieE326LjYTAbV6uc2Fni1pEUCOx6M/Vf73ARS6YCZ7k,4.6,limousine,Seater,1,176000,New Customer
M76ST,whIM2Frd8N/XGZxG3aTQ, Android,8/25/2020,9/4/2020,Hà Nội - Lào Cai,B/krWmvwAMFG8zJgBEFEY4GQ2klwAPS8p7ap/Q9d3pw,4.3,limousine,Sleeper,1,520000,New Customer
CWG1X,WHO292xK8jyfBSFn89aA, iOS,8/24/2020,8/24/2020,Hồ Chí Minh - Khánh Hòa,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Sleeper,2,960000,Old Customer
22VQ4,WHO292xK8jyfBSFn89aA, iOS,8/21/2020,8/23/2020,Khánh Hòa - Hồ Chí Minh,L0Z0ODguduRKvp4eEjMvYJeC7hf83LayxXXrSZCVty0,3.3,normal,Sleeper,2,576000,Old Customer
PYPJR,WHO292xK8jyfBSFn89aA, iOS,8/9/2020,8/9/2020,Khánh Hòa - Hồ Chí Minh,1LWVQGpaxkWM2fQZc1PQh+B0m87rHQGbSOf3hM48uCs,4.1,normal,Sleeper,1,456000,Old Customer
ZJ504,WHO292xK8jyfBSFn89aA, iOS,8/9/2020,8/9/2020,Khánh Hòa - Hồ Chí Minh,1LWVQGpaxkWM2fQZc1PQh+B0m87rHQGbSOf3hM48uCs,4.1,normal,Sleeper,1,304000,Old Customer
O9G8S,WHO292xK8jyfBSFn89aA, iOS,7/31/2020,8/1/2020,Hồ Chí Minh - Khánh Hòa,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Sleeper,1,480000,Old Customer
926MF,wig9UGgJGIZepk6qLctg, iOS,7/15/2020,7/18/2020,Hồ Chí Minh - Bà Rịa-Vũng Tàu,tFSOR2E5U9C5gUT/B1rcSWJnwLiK0uK4YxVtuvNLfcc,4.4,limousine,Seater,3,384000,Old Customer
24W4R,WiptWMrIwu0tNBWbO2Xw, iOS,7/12/2020,7/12/2020,Hà Nội - Lai Châu,/8PN60tOYzGq5df0UuY9tph3Uak6iDH4khvKsrb1thU,3,normal,Sleeper,2,480000,Old Customer
OIOI7,WiQg1qFFdPQvbaWJ051w, iOS,7/6/2020,7/7/2020,Gia Lai - Đắk Lắk,s+KzUOaM8vbsvlCXGX/yTzTrzTHluNLg+s7gzJCbdx0,4.6,limousine,Seater,2,320000,New Customer
SH98U,wIvaK2aMIjzT3nTovfzw, iOS,7/2/2020,7/2/2020,Đà Nẵng - Nghệ An,6mD7uLwuKetnAS7lWStVbJ4I/pJ8DXKMsnNRexMNaRs,4.8,normal,Sleeper,2,528000,Old Customer
32B93,wj0AG34gvZ5w0FT5yDRQ, Android,8/16/2020,8/17/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,Old Customer
788AT,WJDs37UHroy/hNlH9LFQ, iOS,8/21/2020,8/21/2020,Hồ Chí Minh - Lâm Đồng,ayk80uAzTnGvzp0RBla2EmI54V+I208GEW97fhya/kk,4.8,limousine,Sleeper,2,816000,New Customer
2A31E,WjnJixmBH3jqyLzXESGA, iOS,8/25/2020,8/26/2020,Bình Dương - Lâm Đồng,jNPO7+b/j9cYdfMaiHsSIeBAQVmZnNw1i865WHHVkZI,4,normal,Sleeper,1,200000,Old Customer
72UK1,WjnJixmBH3jqyLzXESGA, iOS,7/9/2020,7/9/2020,Lâm Đồng - Bình Dương,jNPO7+b/j9cYdfMaiHsSIeBAQVmZnNw1i865WHHVkZI,4,normal,Sleeper,1,200000,Old Customer
FU3AO,WjnJixmBH3jqyLzXESGA, iOS,7/8/2020,7/9/2020,Bình Dương - Lâm Đồng,jNPO7+b/j9cYdfMaiHsSIeBAQVmZnNw1i865WHHVkZI,4,normal,Sleeper,1,216000,Old Customer
3HMPM,wjwg2ZGX6XOvUVsG9YWg, iOS,7/23/2020,7/24/2020,Khánh Hòa - Lâm Đồng,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Seater,1,144000,Old Customer
89BES,wjwg2ZGX6XOvUVsG9YWg, iOS,7/19/2020,7/20/2020,Khánh Hòa - Lâm Đồng,BNCDvQ/8mdxe7kQdxxInP/2NcQN3RdyskhIcaIch5Vs,3.8,limousine,Seater,1,135200,Old Customer
6C0SW,wjwg2ZGX6XOvUVsG9YWg, iOS,7/19/2020,7/20/2020,Lâm Đồng - Khánh Hòa,BNCDvQ/8mdxe7kQdxxInP/2NcQN3RdyskhIcaIch5Vs,3.8,limousine,Seater,2,405600,Old Customer
0H5TC,wKD6F4uYciIR3WkaF8bQ, iOS,8/16/2020,8/16/2020,Ninh Thuận - Hồ Chí Minh,9SeGoClJ1vAQu3SjV2GhVxGmYTRnI3J6UMsE2MauVIU,4.5,normal,Sleeper,1,128000,Old Customer
21WLG,wknMfW46PQ+iBemi4uLw, Android,8/16/2020,8/16/2020,Hồ Chí Minh - Khánh Hòa,30dR03KsYbSO+A+wNXESZLvmAmMzwcnPxZT7b1bxioA,2.9,limousine,Sleeper,1,184000,Old Customer
D6CMG,wknMfW46PQ+iBemi4uLw, Android,7/22/2020,7/23/2020,Khánh Hòa - Hồ Chí Minh,ZX/uWhvaphDQluCb+boYgAgnU3wOaCIinCarURzrCXc,4.6,limousine,Sleeper,1,420000,Old Customer
32UOW,wknMfW46PQ+iBemi4uLw, Android,7/21/2020,7/21/2020,Hồ Chí Minh - Khánh Hòa,EFEEX1zXjDnSp9aYF/1EonrBzI7uvTyNVKbE/Wf79U8,3,normal,Sleeper,1,280000,Old Customer
A3Q9Q,WLu3ly0AF4ODG+luaaTg, Android,7/2/2020,7/4/2020,Bình Dương - Khánh Hòa,EFEEX1zXjDnSp9aYF/1EonrBzI7uvTyNVKbE/Wf79U8,3,normal,Sleeper,1,288000,Old Customer
LL2J7,wLvayMjcAnxFPcHuAdjA, Android,8/15/2020,8/15/2020,Khánh Hòa - Hồ Chí Minh,ZNDdklXZ9heMhXqaslijfMjcAbbS/VEli9GIYriP7CQ,4.2,normal,Sleeper,1,216000,Old Customer
7P70R,WLvy3s2pyhZ0+kWqj/4A, iOS,7/25/2020,7/25/2020,Đà Nẵng - Nghệ An,vnkyM//Xc4qdCKW5andVdFcP16tl0WW7Bp+RopgRhKY,3.7,normal,Sleeper,1,160000,New Customer
P00X5,wMca+WZVX9i5jZH5cTCQ, iOS,8/13/2020,8/13/2020,Phú Yên - Khánh Hòa,BNCDvQ/8mdxe7kQdxxInP/2NcQN3RdyskhIcaIch5Vs,3.8,limousine,Seater,1,175200,Old Customer
NF3YN,wMca+WZVX9i5jZH5cTCQ, iOS,8/13/2020,8/14/2020,Khánh Hòa - Hồ Chí Minh,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,Old Customer
AY20C,wMca+WZVX9i5jZH5cTCQ, iOS,8/7/2020,8/8/2020,Hồ Chí Minh - Phú Yên,TMNd/sHsKtfwR26A6ui8gUSYA173yZRtYCuuI92ORqo,3.8,limousine,Sleeper,1,200000,New Customer
71ZL5,WMGXWi+Kv/S/OuARFkLQ, iOS,8/20/2020,8/20/2020,Hồ Chí Minh - Khánh Hòa,lzhqg6Sxvu3u54zGoKnzdQ50NGJGZ8vPhJd/pXcUn0c,4.4,limousine,Sleeper,1,432000,New Customer
S7BJ8,wMRbolqJKMirgSKjUmFw, Android,7/10/2020,7/19/2020,Đồng Nai - Lâm Đồng,QF098kNOCsCKFo+D/X9uuk4AIaywyYQt0pF52KGCQLc,4,limousine,Sleeper,2,912000,New Customer
0GE54,WmZU8f2vIO0Wkj3glBHw, iOS,8/6/2020,8/7/2020,Hồ Chí Minh - Bình Thuận,ZNDdklXZ9heMhXqaslijfMjcAbbS/VEli9GIYriP7CQ,4.2,normal,Sleeper,1,96000,New Customer
37CPC,Wn/RtHTKrww0vqzPD3+g, iOS,7/13/2020,7/13/2020,Hồ Chí Minh - Đắk Lắk,QL+jmwwTyA236y7efMF2d4kL7Sdr9u0rNKLvnZWoatA,3,,,1,276000,Old Customer
G0SX0,wN0AlY3zdqIkjX2Gjfvg, Android,7/13/2020,7/19/2020,Bà Rịa-Vũng Tàu - Hồ Chí Minh,lsflCU0tfkL7xAt53u1glgiDeVVPMwsRNQEojVnmVV4,3.5,limousine,Seater,2,384000,New Customer
D3401,wN0AlY3zdqIkjX2Gjfvg, Android,7/13/2020,7/18/2020,Hồ Chí Minh - Bà Rịa-Vũng Tàu,lsflCU0tfkL7xAt53u1glgiDeVVPMwsRNQEojVnmVV4,3.5,limousine,Seater,2,384000,New Customer
3L3MX,wN4gc5oRyhyKDjrGCCCA, iOS,8/5/2020,8/6/2020,Hồ Chí Minh - Gia Lai,3HjpDgOfE67EFyTO4ceJxcRzXBCIj8CVoyeKZh2qgDo,4.4,normal,Sleeper,1,300000,New Customer
83RKS,WOazgYlF1eZ5lP+BrZeQ, iOS,7/27/2020,7/27/2020,Hồ Chí Minh - Lâm Đồng,6ByIZdC7qv8Nq0iDmaK5Q2V9sdb9R0oXMzAOz1d82Hs,4,limousine,Seater,4,960000,New Customer
I101W,WOM6hOb5F5aey97Jp8Wg, iOS,7/18/2020,7/18/2020,Hà Nội - Nghệ An,G29Krp2D4RNoD3mBRPI76T1M+EN4CaHcAVNRxWXFSfA,4.4,limousine,Sleeper,1,160000,Old Customer
Y1Q5Q,wp1HhnYbtKv48L99C5EQ, Android,7/15/2020,7/16/2020,Hà Nội - Ninh Bình,dFPracwfEh5ttomLsNgxnNwVRiUwb0p5tQnVHd73w1A,4.7,limousine,Seater,3,312000,Old Customer
